gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,charges.monthly,charges.total,contas_diarias,internetservice_Fiber optic,internetservice_No,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,churn_real,churn_predito,prob_churn
0,0,0,0,67,1,0,1,1,0,1,0,0,0,60.5,3870.0,2.0166666666666666,0,0,1,0,1,0,0,0,0,0.02
0,0,0,0,60,0,0,0,1,0,0,1,1,1,50.8,3027.4,1.6933333333333331,0,0,0,0,0,1,0,1,0,0.34
0,0,1,1,13,1,0,0,0,0,0,0,1,0,55.95,734.35,1.865,0,0,0,0,0,1,0,1,0,0.3
1,0,1,1,37,0,0,1,1,1,0,0,0,0,40.2,1448.8,1.34,0,0,0,0,0,0,0,1,0,0.16
0,0,1,1,68,1,1,1,1,1,1,1,1,1,89.05,6185.8,2.9683333333333333,0,0,0,1,0,0,0,0,0,0.0
1,0,0,0,7,1,0,0,0,0,0,0,0,1,69.55,521.35,2.3183333333333334,1,0,0,0,0,1,0,0,1,0.77
1,0,1,1,1,1,0,0,1,0,0,0,0,0,74.6,74.6,2.4866666666666664,1,0,0,0,1,0,0,0,1,0.6466666666666667
0,0,0,0,26,1,0,1,0,1,1,0,1,1,95.85,2475.35,3.195,1,0,1,0,0,0,0,0,0,0.34
0,0,1,1,48,1,0,0,0,0,0,0,0,0,20.0,935.9,0.6666666666666666,0,1,0,1,0,0,1,0,0,0.0
0,0,1,0,2,1,0,1,0,0,0,0,0,1,74.4,139.4,2.48,1,0,0,0,0,1,0,1,1,0.64
0,0,0,0,6,1,0,0,0,0,0,0,0,0,20.7,112.75,0.69,0,1,0,0,0,0,1,0,0,0.1
0,0,0,1,15,1,0,0,0,0,0,0,0,0,69.0,994.8,2.3,1,0,0,0,0,0,0,1,1,0.54
0,0,1,0,2,1,0,1,0,0,1,0,0,1,80.15,194.55,2.671666666666667,1,0,0,0,0,1,0,0,1,0.59
0,0,0,0,1,1,1,0,0,0,0,0,0,0,76.0,76.0,2.533333333333333,1,0,0,0,0,1,0,1,1,0.91
0,0,1,1,14,1,0,0,0,0,0,0,0,0,70.2,1046.5,2.3400000000000003,1,0,0,0,0,1,0,0,1,0.66
0,1,1,0,1,1,0,0,0,0,0,0,0,1,20.85,20.85,0.6950000000000001,0,1,0,0,0,0,1,1,0,0.35
0,1,0,0,52,1,1,1,1,1,0,1,1,0,108.1,5839.3,3.603333333333333,1,0,0,0,1,0,0,0,0,0.43
1,0,1,0,45,1,1,0,1,0,0,0,0,0,81.4,3775.85,2.7133333333333334,1,0,0,0,0,0,0,0,0,0.46
1,0,1,1,23,1,0,0,0,0,0,0,0,0,20.9,454.0,0.6966666666666667,0,1,0,1,0,0,1,0,0,0.0
1,0,0,1,9,1,0,0,0,0,0,0,0,0,20.4,184.1,0.6799999999999999,0,1,0,0,0,0,1,0,0,0.02
0,0,0,0,34,1,1,1,1,0,1,0,0,1,64.4,2088.75,2.146666666666667,0,0,1,0,0,0,1,1,0,0.07
1,0,0,0,3,1,1,0,0,0,0,0,0,0,50.4,137.25,1.68,0,0,0,0,0,0,0,0,1,0.84
1,0,1,0,71,1,1,0,0,0,0,0,0,0,24.45,1730.65,0.815,0,1,0,1,0,0,0,0,0,0.0
0,0,0,0,41,1,0,0,0,0,0,0,0,0,70.25,2868.05,2.341666666666667,1,0,0,0,0,0,0,1,1,0.51
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,0.6683333333333333,0,1,0,0,0,0,1,0,0,0.15
1,0,0,0,1,1,0,0,0,0,0,0,0,1,44.3,44.3,1.4766666666666666,0,0,0,0,0,0,1,0,1,0.97
0,0,1,1,6,1,0,0,0,0,1,0,0,1,48.8,297.35,1.6266666666666665,0,0,0,0,0,0,1,0,0,0.27
0,0,0,0,6,1,1,0,0,0,0,1,1,1,93.55,536.4,3.118333333333333,1,0,0,0,0,0,0,1,1,0.98
1,0,1,1,51,1,1,0,1,0,1,0,0,0,84.2,4299.75,2.806666666666666,1,0,1,0,0,0,0,0,0,0.06666666666666667
1,0,1,1,29,1,0,1,0,0,0,1,1,0,94.65,2649.15,3.155,1,0,0,0,1,0,0,1,0,0.45
0,0,0,0,49,1,0,0,0,1,1,1,1,1,74.45,3721.9,2.481666666666667,0,0,0,1,0,0,0,0,0,0.03
1,0,1,0,2,1,0,0,1,0,1,0,1,1,64.2,143.65,2.14,0,0,0,0,0,0,1,0,0,0.28
1,0,1,1,72,1,1,1,0,1,0,1,1,1,105.55,7542.25,3.518333333333333,1,0,0,1,0,0,0,0,0,0.1
1,1,0,0,12,0,0,0,1,0,0,0,0,1,29.35,381.2,0.9783333333333334,0,0,0,0,1,0,0,0,0,0.34
0,0,1,0,20,1,0,0,0,0,0,0,0,0,20.35,393.15,0.6783333333333333,0,1,1,0,0,0,1,0,0,0.01
0,0,0,0,3,1,0,0,0,0,0,0,0,0,19.75,58.85,0.6583333333333333,0,1,0,0,0,1,0,1,0,0.17
1,0,1,1,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0.6583333333333333,0,1,0,0,0,1,0,0,0,0.36
0,0,1,1,41,1,1,1,1,1,0,1,0,1,78.35,3211.2,2.6116666666666664,0,0,1,0,1,0,0,0,0,0.04
1,0,1,1,67,1,0,1,1,0,1,0,0,0,60.05,3994.05,2.0016666666666665,0,0,1,0,0,0,1,0,0,0.0
0,0,0,1,3,1,0,1,0,0,1,0,1,1,64.5,177.4,2.15,0,0,0,0,0,0,0,0,0,0.44
1,0,1,1,55,1,0,0,0,0,0,0,0,0,19.5,1026.35,0.65,0,1,1,0,0,0,1,0,0,0.03
1,0,0,0,3,1,1,0,0,1,0,1,1,1,101.55,298.35,3.385,1,0,0,0,0,0,0,1,1,0.99
0,0,1,0,42,1,0,0,0,1,1,1,1,1,99.0,4135.0,3.3,1,0,0,1,1,0,0,0,0,0.04666666666666666
1,0,0,1,31,1,1,0,1,0,1,1,1,1,79.45,2587.7,2.648333333333333,0,0,1,0,0,0,1,1,0,0.17
0,0,0,0,3,1,1,0,0,0,0,0,0,0,74.4,215.8,2.48,1,0,0,0,0,0,0,0,1,0.95
0,0,0,0,1,1,1,0,0,0,0,0,0,1,77.15,77.15,2.5716666666666668,1,0,0,0,0,1,0,1,1,0.97
0,0,1,1,23,1,1,1,0,0,0,0,0,0,81.85,1810.85,2.728333333333333,1,0,1,0,1,0,0,0,0,0.19
1,0,0,0,11,1,0,0,1,0,0,1,0,1,61.25,729.95,2.0416666666666665,0,0,1,0,0,1,0,0,0,0.27
1,0,1,0,10,1,1,0,0,1,0,1,1,1,98.5,1037.75,3.283333333333333,1,0,0,0,0,1,0,1,1,0.87
0,1,0,0,13,1,1,0,0,0,0,0,1,1,82.0,1127.2,2.7333333333333334,1,0,0,0,0,1,0,1,1,0.73
1,0,1,1,49,1,1,0,0,0,0,1,0,0,84.5,4254.85,2.816666666666667,1,0,0,0,0,1,0,1,0,0.44
0,0,0,0,3,1,0,0,0,0,0,0,0,0,44.75,148.05,1.4916666666666667,0,0,0,0,0,0,1,0,1,0.56
0,0,0,0,7,1,1,0,0,0,0,0,0,1,73.85,511.25,2.4616666666666664,1,0,0,0,0,1,0,1,0,0.45
0,0,1,1,69,1,0,0,1,1,1,0,0,0,59.1,4134.7,1.97,0,0,1,0,0,0,0,0,0,0.04
0,0,0,0,1,1,0,0,0,0,0,1,0,1,79.65,79.65,2.655,1,0,0,0,0,1,0,1,1,1.0
1,0,0,0,1,1,0,1,0,0,0,0,0,1,48.55,48.55,1.6183333333333332,0,0,0,0,0,0,1,1,0,0.45
1,1,1,0,1,1,1,0,0,0,0,1,0,1,86.05,86.05,2.868333333333333,1,0,0,0,0,1,0,1,1,0.84
1,0,0,0,41,1,1,0,0,1,0,0,1,0,65.0,2531.8,2.1666666666666665,0,0,1,0,0,0,1,0,0,0.23
1,0,0,0,32,1,0,0,0,0,1,1,1,1,96.2,3183.4,3.2066666666666666,1,0,0,0,0,1,0,1,0,0.37
0,1,1,0,72,1,1,1,1,1,1,1,1,1,114.85,8317.95,3.828333333333333,1,0,0,1,0,0,0,0,0,0.0
0,0,1,0,24,1,1,0,0,0,0,0,0,1,75.4,1747.85,2.5133333333333336,1,0,0,0,1,0,0,1,0,0.4
1,0,0,0,1,1,0,0,0,0,1,0,0,0,49.0,49.0,1.6333333333333333,0,0,0,0,1,0,0,0,0,0.45
0,0,1,1,70,1,0,0,0,0,0,0,0,0,19.8,1378.75,0.66,0,1,0,1,0,0,0,0,0,0.0
0,0,1,0,71,1,1,1,1,1,1,1,1,0,90.1,6310.9,3.003333333333333,0,0,0,1,0,1,0,0,0,0.0
0,0,0,0,38,1,0,0,0,0,0,0,0,0,20.3,743.05,0.6766666666666666,0,1,0,1,0,0,1,0,0,0.0
0,1,0,0,6,1,1,0,1,0,0,1,1,1,98.25,560.6,3.275,1,0,0,0,0,1,0,1,1,0.89
0,1,1,0,32,1,1,0,0,0,0,1,1,1,93.2,2931.0,3.106666666666667,1,0,0,0,0,1,0,1,1,0.81
0,0,1,1,67,1,0,0,0,0,0,0,0,1,19.25,1372.9,0.6416666666666667,0,1,0,1,0,0,0,0,0,0.0
1,0,0,0,18,0,0,0,1,1,0,0,0,1,33.5,600.0,1.1166666666666667,0,0,0,0,1,0,0,1,0,0.27
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,0.6733333333333333,0,1,0,0,0,0,1,1,0,0.06
1,0,1,0,17,1,0,0,0,0,0,0,0,1,70.4,1214.05,2.3466666666666667,1,0,0,0,0,0,0,1,0,0.455
0,1,0,0,2,1,0,0,0,0,0,0,0,1,70.35,139.05,2.345,1,0,0,0,0,1,0,1,1,0.78
0,0,0,0,3,1,0,0,0,0,0,0,0,1,20.0,61.7,0.6666666666666666,0,1,0,0,0,0,1,0,0,0.13
0,0,0,0,9,1,0,0,0,0,0,0,0,0,19.5,150.35,0.65,0,1,0,0,0,0,0,0,1,0.7
1,0,0,0,10,1,0,0,0,0,0,0,0,0,19.75,208.25,0.6583333333333333,0,1,0,0,1,0,0,0,0,0.07
1,0,0,0,12,1,0,0,1,0,1,0,0,1,53.75,648.65,1.7916666666666667,0,0,0,0,0,0,1,0,0,0.36
1,0,0,0,5,1,0,0,0,1,0,1,1,0,96.5,492.55,3.216666666666667,1,0,0,0,0,0,0,1,1,0.7966666666666667
1,1,1,0,69,1,1,0,1,0,0,1,0,1,89.95,6143.15,2.998333333333333,1,0,0,0,0,1,0,1,0,0.35
1,0,0,0,3,0,0,0,1,0,1,0,0,1,36.85,108.7,1.2283333333333333,0,0,0,0,0,0,1,1,0,0.43
0,0,1,0,41,1,0,0,0,0,0,0,0,0,20.65,875.55,0.6883333333333332,0,1,0,1,1,0,0,0,0,0.01
1,0,1,1,34,1,1,0,1,0,0,1,1,1,97.7,3410.0,3.256666666666667,1,0,0,0,0,0,0,0,0,0.46
0,0,1,1,67,0,0,1,1,0,0,0,0,0,36.15,2434.45,1.2049999999999998,0,0,0,1,0,0,0,0,0,0.01
1,0,1,0,43,1,0,1,0,1,1,0,0,1,84.25,3539.25,2.808333333333333,1,0,1,0,0,0,0,0,0,0.11
1,0,0,0,35,0,0,0,0,1,0,1,1,0,49.2,1701.65,1.64,0,0,0,0,0,1,0,0,1,0.56
0,0,1,1,45,1,1,1,1,1,1,1,0,0,81.3,3541.1,2.71,0,0,0,0,0,0,1,0,0,0.15
0,0,1,1,39,1,1,0,0,0,0,0,0,1,24.2,914.6,0.8066666666666666,0,1,1,0,0,0,1,0,0,0.0
0,0,1,0,44,1,1,0,0,0,0,1,1,1,96.1,4364.1,3.203333333333333,1,0,0,0,0,1,0,1,1,0.8
0,0,0,0,10,1,0,0,0,0,0,0,0,1,20.55,187.35,0.685,0,1,0,0,0,0,1,0,0,0.07
0,1,1,0,53,1,1,0,0,0,0,1,1,1,95.85,5016.25,3.195,1,0,1,0,1,0,0,0,0,0.39
1,0,0,0,71,1,1,0,0,0,0,0,0,0,25.55,1898.1,0.8516666666666667,0,1,0,1,0,0,0,0,0,0.0
0,1,1,0,63,1,1,0,1,1,0,1,1,1,103.5,6479.4,3.45,1,0,0,0,0,1,0,0,1,0.55
0,0,1,1,47,1,1,1,1,0,1,1,1,1,85.3,4107.25,2.8433333333333333,0,0,0,1,1,0,0,0,0,0.0
0,0,1,0,61,1,1,0,1,0,0,1,1,1,101.05,5971.25,3.368333333333333,1,0,0,1,0,0,0,0,0,0.33
0,1,1,0,66,0,0,0,1,1,0,1,0,0,45.55,3027.25,1.518333333333333,0,0,1,0,0,0,0,0,0,0.18
1,0,0,0,22,1,1,0,0,0,0,0,1,0,83.05,1799.3,2.768333333333333,1,0,0,0,0,1,0,0,1,0.59
0,0,1,0,20,1,1,1,0,0,0,0,0,0,82.4,1592.35,2.746666666666667,1,0,0,0,0,1,0,1,0,0.44
1,0,1,1,60,1,0,0,0,0,0,0,0,0,19.65,1161.75,0.6549999999999999,0,1,0,1,1,0,0,0,0,0.0
0,0,1,1,4,1,1,0,0,0,0,0,0,0,50.85,239.55,1.695,0,0,0,0,0,0,1,1,0,0.35
0,1,0,0,11,1,1,0,0,0,0,0,1,1,84.8,906.85,2.8266666666666667,1,0,0,0,1,0,0,1,1,0.81
1,1,1,0,13,1,0,0,1,0,1,0,1,1,89.05,1169.35,2.9683333333333333,1,0,0,0,0,0,0,1,1,0.58
0,0,1,1,21,1,0,0,1,1,1,1,1,1,102.8,2110.15,3.4266666666666667,1,0,0,0,0,1,0,1,0,0.4107142857142857
0,0,1,1,45,1,1,0,0,0,0,0,0,1,24.65,1138.8,0.8216666666666667,0,1,0,1,0,0,0,0,0,0.02
0,0,0,0,21,1,0,1,1,0,1,1,0,0,71.05,1524.85,2.368333333333333,0,0,0,1,1,0,0,0,0,0.14
0,0,0,0,54,1,1,0,0,0,1,1,1,1,100.1,5440.9,3.3366666666666664,1,0,0,0,0,1,0,1,1,0.5133333333333333
1,0,1,1,4,1,0,0,0,0,0,0,0,0,18.85,84.2,0.6283333333333334,0,1,0,0,0,0,1,0,0,0.03
1,0,1,1,72,1,1,0,1,1,1,1,1,1,112.25,8041.65,3.7416666666666663,1,0,0,1,0,0,0,0,0,0.11
1,0,0,0,11,1,1,0,0,0,0,0,0,0,23.15,245.2,0.7716666666666666,0,1,0,0,1,0,0,1,0,0.075
0,0,1,1,14,1,1,0,0,0,0,0,0,0,25.55,372.45,0.8516666666666667,0,1,0,0,0,0,1,0,0,0.01
0,0,0,0,53,1,0,0,1,1,1,0,1,1,94.45,5042.75,3.148333333333333,1,0,1,0,1,0,0,0,0,0.03
1,0,1,0,61,0,0,1,0,1,1,1,1,1,62.15,3778.85,2.0716666666666668,0,0,0,1,0,0,1,0,0,0.02
0,0,1,1,37,1,0,1,1,0,0,1,1,0,75.1,2658.8,2.503333333333333,0,0,1,0,0,0,0,0,0,0.15
0,0,1,1,57,1,1,0,1,0,0,1,1,1,100.6,5611.7,3.353333333333333,1,0,0,0,0,1,0,0,1,0.56
0,0,1,1,72,1,1,1,0,1,1,0,0,0,66.85,4758.8,2.228333333333333,0,0,0,1,0,0,0,0,0,0.22
0,0,1,1,71,1,0,1,1,1,1,0,0,0,64.05,4492.9,2.135,0,0,0,1,1,0,0,0,0,0.06
0,0,1,1,58,1,0,0,1,1,0,1,0,1,91.55,5511.65,3.0516666666666667,1,0,0,0,0,1,0,0,0,0.165
0,1,0,0,3,1,0,0,0,0,0,0,0,1,70.4,204.7,2.3466666666666667,1,0,0,0,0,1,0,1,1,0.73
1,1,1,1,71,1,1,1,1,0,0,1,1,1,105.1,7548.1,3.503333333333333,1,0,0,0,1,0,0,0,1,0.735
1,0,0,0,2,1,0,1,0,1,0,0,0,0,53.45,119.5,1.7816666666666667,0,0,0,0,0,1,0,0,0,0.5
1,0,0,0,17,1,0,0,0,0,0,0,0,0,19.45,369.05,0.6483333333333333,0,1,0,1,1,0,0,0,0,0.06
1,1,0,0,2,1,0,0,1,1,1,0,1,1,95.1,180.25,3.17,1,0,0,0,1,0,0,1,1,0.56
0,1,1,0,5,1,0,0,0,0,0,0,0,0,70.05,302.6,2.335,1,0,0,0,0,1,0,0,1,0.59
1,0,1,1,69,1,1,0,1,1,0,1,0,0,95.75,6511.25,3.191666666666667,1,0,1,0,1,0,0,0,0,0.16416666666666666
1,0,1,1,35,1,0,0,1,0,1,1,0,1,89.7,3165.6,2.99,1,0,1,0,0,1,0,0,0,0.14
0,0,1,1,6,1,0,0,0,0,0,0,0,0,19.0,105.5,0.6333333333333333,0,1,1,0,1,0,0,0,0,0.1
1,0,1,0,13,1,1,0,0,1,0,1,1,1,75.3,989.45,2.51,0,0,1,0,0,0,1,1,0,0.21
1,0,1,1,28,1,0,0,0,0,0,0,0,1,20.3,487.95,0.6766666666666666,0,1,0,1,1,0,0,0,0,0.0
0,0,0,1,18,1,1,1,0,0,0,0,1,0,64.8,1166.7,2.16,0,0,0,0,0,1,0,0,0,0.33
1,0,0,0,32,1,0,0,0,0,0,1,1,0,91.05,2871.5,3.035,1,0,0,0,0,1,0,0,1,0.52
0,1,0,0,1,0,0,0,0,0,0,0,0,0,25.05,25.05,0.8350000000000001,0,0,0,0,0,0,1,1,0,0.5
1,0,0,0,64,1,1,0,1,0,1,1,1,1,105.65,6903.1,3.521666666666667,1,0,1,0,1,0,0,1,0,0.17600000000000002
1,1,1,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,2.3433333333333333,1,0,0,0,0,1,0,0,1,0.77
0,0,1,0,28,1,1,0,0,0,0,0,0,0,25.55,672.2,0.8516666666666667,0,1,1,0,0,0,1,0,0,0.0
1,0,1,0,72,1,1,0,0,0,0,0,0,0,24.8,1874.3,0.8266666666666667,0,1,0,1,1,0,0,0,0,0.006666666666666666
0,0,1,1,60,0,0,0,1,0,0,1,1,1,49.75,3069.45,1.6583333333333334,0,0,0,0,0,1,0,0,0,0.14
0,0,0,0,72,1,0,1,1,1,1,1,1,1,109.9,7624.2,3.6633333333333336,1,0,0,1,0,1,0,0,0,0.11
0,1,1,0,14,1,1,0,1,0,0,1,1,1,100.2,1369.8,3.3400000000000003,1,0,0,0,0,1,0,1,1,0.75
0,0,1,1,39,1,0,0,0,0,0,0,0,0,19.75,757.95,0.6583333333333333,0,1,0,1,0,0,1,0,0,0.01
0,0,1,1,21,0,0,1,0,1,0,1,1,1,55.95,1157.05,1.865,0,0,1,0,0,1,0,1,0,0.22
1,0,0,0,68,1,1,1,1,1,0,0,1,1,102.1,7149.35,3.4033333333333333,1,0,0,1,0,0,0,0,0,0.16
0,0,0,0,54,0,0,1,0,0,1,0,1,0,44.1,2369.7,1.47,0,0,1,0,0,0,0,0,0,0.06
0,0,0,0,9,0,0,0,1,0,0,0,1,0,40.75,359.4,1.3583333333333334,0,0,0,0,0,1,0,0,0,0.43
0,0,1,1,61,1,1,1,1,1,1,1,1,0,115.1,7008.15,3.8366666666666656,1,0,0,1,1,0,0,0,0,0.09
0,0,1,1,25,1,0,0,0,0,0,0,0,0,20.1,486.05,0.67,0,1,0,1,0,0,1,0,0,0.0
0,0,0,0,35,1,1,0,0,0,1,0,0,0,80.05,2835.9,2.668333333333333,1,0,0,0,1,0,0,0,1,0.7
1,0,1,1,8,1,0,0,0,0,0,0,0,1,19.35,152.6,0.645,0,1,0,0,0,0,1,0,0,0.25
0,0,0,0,10,1,1,1,0,0,0,1,1,1,98.7,973.25,3.29,1,0,0,0,0,1,0,1,1,0.9
1,0,1,1,72,1,1,1,0,1,1,0,0,1,66.5,4811.6,2.216666666666667,0,0,0,1,1,0,0,0,0,0.14
1,0,0,1,72,0,0,1,1,1,1,1,1,0,67.2,4671.7,2.24,0,0,0,1,1,0,0,0,0,0.0
1,0,0,0,63,1,1,0,1,0,0,0,1,0,90.45,5825.5,3.015,1,0,1,0,1,0,0,0,0,0.26
0,0,1,0,47,1,0,0,1,0,0,1,0,1,58.6,2723.4,1.9533333333333331,0,0,0,0,0,0,0,0,0,0.39
0,0,1,0,15,1,0,0,0,0,0,1,1,0,88.15,1390.6,2.938333333333333,1,0,0,0,0,1,0,1,1,0.8333333333333335
1,0,0,1,27,1,1,0,0,0,1,0,0,1,79.5,2180.55,2.65,1,0,0,0,0,1,0,1,0,0.38666666666666666
0,0,0,0,22,1,0,1,0,0,0,0,0,1,49.8,1049.05,1.66,0,0,0,0,0,1,0,0,1,0.71
0,0,0,0,6,1,1,1,0,0,0,0,0,1,79.05,434.5,2.635,1,0,0,0,0,1,0,1,0,0.45
1,0,0,0,12,1,0,0,1,0,0,0,0,1,49.05,593.05,1.635,0,0,0,0,0,0,0,0,0,0.26
0,0,1,0,45,1,1,0,0,0,0,0,0,0,25.5,1121.05,0.85,0,1,0,1,0,0,1,0,0,0.0
1,1,1,0,61,1,1,0,1,0,0,0,0,1,82.15,4904.85,2.7383333333333337,1,0,0,0,0,1,0,0,0,0.33
1,0,1,0,67,1,1,1,1,1,1,0,0,0,70.9,4677.1,2.3633333333333337,0,0,0,1,1,0,0,0,0,0.08
1,0,1,0,66,1,1,0,1,0,1,1,1,1,104.05,6890.0,3.4683333333333333,1,0,1,0,0,1,0,1,0,0.165
0,0,1,1,65,1,1,1,0,1,1,1,1,0,109.3,7337.55,3.643333333333333,1,0,0,1,0,1,0,0,0,0.24
0,0,0,0,1,1,0,0,0,0,0,0,0,0,44.4,44.4,1.48,0,0,0,0,0,0,1,1,1,0.63
1,0,0,0,5,1,1,0,1,1,0,1,1,0,105.3,550.6,3.51,1,0,0,0,0,1,0,0,1,0.69
0,0,0,0,21,1,0,0,0,0,0,0,0,1,68.65,1493.2,2.2883333333333336,1,0,0,0,0,1,0,0,1,0.63
1,0,1,0,1,1,0,0,0,1,0,0,0,0,75.35,75.35,2.5116666666666663,1,0,0,0,1,0,0,0,1,0.67
1,0,0,0,1,0,0,0,0,0,0,0,0,0,25.35,25.35,0.8450000000000001,0,0,0,0,0,0,1,0,0,0.47
0,0,0,0,47,1,0,0,0,0,0,0,0,1,20.55,945.7,0.685,0,1,0,1,0,0,1,0,0,0.0
1,0,1,0,50,1,0,0,0,0,0,0,0,0,20.55,1067.65,0.685,0,1,0,1,0,0,1,0,0,0.0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.35,45.35,1.5116666666666667,0,0,0,0,0,0,1,0,0,0.41
0,0,0,1,18,0,0,0,0,0,0,0,1,1,35.0,553.0,1.1666666666666667,0,0,0,0,0,1,0,1,0,0.4
1,0,0,1,3,1,0,0,0,0,1,1,1,0,70.7,225.65,2.356666666666667,0,0,0,0,0,0,1,0,0,0.44
0,0,1,0,55,1,1,0,1,1,0,1,1,1,103.65,5676.65,3.455,1,0,0,0,1,0,0,0,1,0.79
1,0,0,0,31,1,0,0,0,1,1,1,1,0,99.45,3109.9,3.315,1,0,0,1,0,0,0,0,0,0.11
0,0,1,0,71,1,1,1,1,1,1,1,1,1,115.15,8078.1,3.838333333333333,1,0,0,1,1,0,0,0,0,0.01
1,0,1,0,67,1,0,1,1,0,0,1,1,1,100.9,6733.15,3.3633333333333337,1,0,1,0,1,0,0,0,0,0.23416666666666663
1,0,1,0,72,1,1,0,1,1,0,1,1,1,104.8,7470.1,3.493333333333333,1,0,0,1,0,0,0,0,0,0.25
1,0,0,0,46,0,0,1,0,1,1,0,0,0,38.25,1755.35,1.275,0,0,0,1,0,0,1,0,0,0.01
1,0,0,0,35,1,0,0,0,0,0,1,0,0,55.0,2010.55,1.8333333333333333,0,0,0,0,0,0,1,1,0,0.19
1,0,1,1,22,1,0,0,0,0,1,0,0,1,51.1,1232.9,1.7033333333333334,0,0,0,0,0,1,0,0,0,0.125
0,0,1,0,71,0,0,0,1,1,1,1,1,0,58.25,4145.9,1.9416666666666669,0,0,0,1,0,0,0,0,0,0.03
0,0,0,0,22,0,0,0,1,0,0,1,1,1,50.35,1098.85,1.6783333333333337,0,0,0,0,0,1,0,0,0,0.36
0,0,1,1,6,1,0,1,1,0,0,0,0,0,55.9,365.35,1.8633333333333333,0,0,0,0,1,0,0,1,0,0.16
0,0,0,0,20,1,0,0,0,0,0,0,0,0,19.7,406.95,0.6566666666666666,0,1,0,1,0,0,1,0,0,0.02
1,0,1,1,68,1,0,1,1,1,0,1,1,1,103.25,7074.4,3.441666666666667,1,0,0,1,1,0,0,0,0,0.065
1,1,0,0,5,1,0,0,0,0,0,0,0,1,71.45,371.6,2.381666666666667,1,0,0,0,0,0,1,0,0,0.32
1,0,1,1,52,1,1,0,0,0,0,0,0,0,25.75,1345.85,0.8583333333333333,0,1,0,1,0,0,1,0,0,0.0
0,1,1,0,52,1,1,0,1,1,0,1,1,1,106.5,5621.85,3.55,1,0,1,0,0,1,0,0,0,0.44
0,0,1,0,18,0,0,0,0,1,0,1,0,1,39.05,669.85,1.3016666666666663,0,0,0,0,0,1,0,1,1,0.62
1,1,1,0,23,1,1,0,1,1,0,1,1,1,104.45,2184.85,3.481666666666667,1,0,0,0,0,1,0,0,1,0.7333333333333334
0,1,0,0,4,1,1,0,0,0,0,1,1,1,94.3,424.45,3.143333333333333,1,0,0,0,0,1,0,1,1,0.91
0,0,0,0,4,1,1,0,0,0,0,1,0,1,85.65,321.65,2.855,1,0,0,0,0,1,0,1,1,0.96
0,0,0,0,72,1,1,1,1,1,0,1,0,1,101.3,7261.25,3.3766666666666665,1,0,0,1,0,0,0,0,0,0.07
0,1,1,0,66,1,1,0,1,0,0,1,1,1,100.8,6690.75,3.36,1,0,0,0,0,1,0,0,1,0.85
1,0,0,0,26,1,0,0,0,0,0,0,0,1,19.6,471.85,0.6533333333333334,0,1,1,0,0,0,0,0,0,0.01
0,0,1,1,16,1,0,0,1,0,0,0,0,0,73.25,1195.75,2.441666666666667,1,0,0,0,0,0,0,0,1,0.55
1,0,1,1,45,1,1,0,1,1,0,0,1,1,95.95,4456.65,3.1983333333333333,1,0,0,0,0,0,0,0,0,0.27
1,0,0,0,4,1,1,0,0,0,0,0,0,1,72.2,305.55,2.4066666666666667,1,0,0,0,0,0,0,1,1,0.77
0,0,0,0,28,1,0,1,1,0,1,0,0,1,59.9,1654.7,1.9966666666666664,0,0,1,0,0,1,0,0,0,0.1
1,0,0,0,6,1,0,0,0,0,0,0,0,1,69.1,435.0,2.303333333333333,1,0,0,0,0,1,0,0,1,0.77
1,0,0,0,1,1,0,0,1,0,0,0,0,1,50.15,50.15,1.6716666666666666,0,0,0,0,0,0,1,0,1,0.56
0,0,0,0,4,1,0,0,0,0,0,0,1,1,79.15,317.25,2.6383333333333336,1,0,0,0,0,1,0,1,1,1.0
0,0,1,0,56,1,1,0,1,1,1,0,0,0,90.55,5116.6,3.018333333333333,1,0,0,0,0,1,0,0,0,0.2525
0,0,1,1,55,1,0,0,0,0,0,0,0,0,20.0,1087.25,0.6666666666666666,0,1,0,0,1,0,0,0,0,0.08
0,0,0,0,48,1,1,0,0,0,0,0,0,0,25.05,1171.5,0.8350000000000001,0,1,1,0,1,0,0,0,0,0.02
1,0,0,0,16,1,0,0,0,0,0,0,0,1,69.95,1205.5,2.3316666666666666,1,0,0,0,1,0,0,0,0,0.43
0,0,1,1,7,0,0,1,0,0,1,0,0,0,34.65,246.6,1.155,0,0,0,0,0,0,1,0,0,0.3
0,0,1,0,4,0,0,0,0,0,0,0,0,1,25.15,99.95,0.8383333333333333,0,0,0,0,0,1,0,0,1,0.775
1,0,0,0,1,1,1,0,0,0,0,0,0,1,75.1,75.1,2.503333333333333,1,0,0,0,0,1,0,0,1,1.0
1,0,1,1,5,1,1,1,1,0,1,0,0,0,64.4,316.9,2.146666666666667,0,0,0,0,1,0,0,0,0,0.095
